Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
5.5750        -1160.206    -1169.070        8.864   504.2
5.5800        -1160.203    -1168.984        8.781   499.5
5.5850        -1160.201    -1169.030        8.829   502.2
5.5900        -1160.201    -1169.097        8.897   506.1
5.5950        -1160.206    -1169.084        8.878   505.0
5.6000        -1160.202    -1168.971        8.769   498.8
5.6050        -1160.199    -1169.005        8.806   501.0
5.6100        -1160.197    -1169.045        8.848   503.3
5.6150        -1160.195    -1168.896        8.701   495.0
5.6200        -1160.162    -1168.493        8.331   473.9
5.6250        -1160.102    -1168.252        8.150   463.6
5.6300        -1160.031    -1168.286        8.255   469.6
5.6350        -1159.991    -1168.531        8.540   485.8
5.6400        -1159.968    -1168.633        8.666   492.9
5.6450        -1159.966    -1168.881        8.915   507.1
5.6500        -1159.992    -1169.130        9.138   519.8
5.6550        -1160.048    -1169.481        9.433   536.6
5.6600        -1160.114    -1169.476        9.362   532.5
5.6650        -1160.168    -1169.381        9.213   524.1
5.6700        -1160.211    -1169.342        9.131   519.4
5.6750        -1160.245    -1169.392        9.148   520.4
5.6800        -1160.264    -1169.052        8.789   499.9
5.6850        -1160.239    -1168.634        8.395   477.5
5.6900        -1160.195    -1168.599        8.405   478.1
5.6950        -1160.161    -1168.780        8.619   490.3
5.7000        -1160.161    -1169.053        8.892   505.8
5.7050        -1160.174    -1169.071        8.896   506.1
5.7100        -1160.187    -1169.090        8.902   506.4
5.7150        -1160.197    -1169.149        8.952   509.2
5.7200        -1160.221    -1169.294        9.073   516.1
5.7250        -1160.241    -1169.207        8.966   510.0
5.7300        -1160.258    -1169.179        8.921   507.5
5.7350        -1160.264    -1169.094        8.830   502.3
5.7400        -1160.268    -1169.129        8.861   504.1
5.7450        -1160.275    -1169.247        8.972   510.4
5.7500        -1160.298    -1169.373        9.075   516.2
5.7550        -1160.316    -1169.242        8.925   507.7
5.7600        -1160.324    -1169.174        8.850   503.4
5.7650        -1160.329    -1169.302        8.973   510.4
5.7700        -1160.346    -1169.306        8.960   509.7
5.7750        -1160.347    -1168.949        8.602   489.3
5.7800        -1160.303    -1168.443        8.140   463.0
5.7850        -1160.228    -1168.257        8.028   456.7
5.7900        -1160.157    -1168.340        8.184   465.5
5.7950        -1160.114    -1168.698        8.584   488.3
5.8000        -1160.104    -1168.953        8.849   503.4
5.8050        -1160.122    -1169.159        9.036   514.0
5.8100        -1160.143    -1168.981        8.838   502.8
5.8150        -1160.134    -1168.656        8.522   484.8
5.8200        -1160.099    -1168.514        8.415   478.7
5.8250        -1160.082    -1168.946        8.864   504.2
5.8300        -1160.123    -1169.598        9.475   539.0
5.8350        -1160.214    -1170.011        9.797   557.3
5.8400        -1160.310    -1169.848        9.539   542.6
5.8450        -1160.364    -1169.350        8.986   511.2
5.8500        -1160.355    -1168.720        8.365   475.9
5.8550        -1160.303    -1168.473        8.170   464.7
5.8600        -1160.243    -1168.505        8.262   470.0
5.8650        -1160.202    -1168.709        8.507   483.9
5.8700        -1160.178    -1168.844        8.666   493.0
5.8750        -1160.171    -1168.982        8.810   501.2
5.8800        -1160.170    -1168.973        8.803   500.8
5.8850        -1160.166    -1168.889        8.723   496.2
5.8900        -1160.154    -1168.898        8.744   497.4
5.8950        -1160.161    -1169.212        9.051   514.9
5.9000        -1160.196    -1169.444        9.248   526.1
5.9050        -1160.239    -1169.417        9.178   522.1
5.9100        -1160.264    -1169.245        8.981   510.9
5.9150        -1160.280    -1169.223        8.943   508.7
5.9200        -1160.288    -1169.142        8.854   503.6
5.9250        -1160.287    -1168.983        8.695   494.6
5.9300        -1160.262    -1168.687        8.425   479.3
5.9350        -1160.220    -1168.531        8.311   472.8
5.9400        -1160.172    -1168.422        8.250   469.3
5.9450        -1160.123    -1168.414        8.291   471.6
5.9500        -1160.070    -1168.271        8.201   466.5
5.9550        -1160.010    -1168.246        8.236   468.5
5.9600        -1159.958    -1168.385        8.427   479.4
5.9650        -1159.934    -1168.718        8.784   499.6
5.9700        -1159.943    -1169.004        9.061   515.4
5.9750        -1159.970    -1169.128        9.159   521.0
5.9800        -1160.008    -1169.237        9.229   525.0
5.9850        -1160.051    -1169.375        9.323   530.3
5.9900        -1160.111    -1169.555        9.444   537.2
5.9950        -1160.167    -1169.497        9.329   530.7
6.0000        -1160.216    -1169.412        9.196   523.1
6.0050        -1160.242    -1169.230        8.988   511.3
6.0100        -1160.255    -1169.140        8.885   505.4
6.0150        -1160.256    -1169.113        8.857   503.8
6.0200        -1160.263    -1169.173        8.910   506.8
6.0250        -1160.268    -1169.121        8.853   503.6
6.0300        -1160.269    -1169.014        8.744   497.4
6.0350        -1160.252    -1168.801        8.548   486.3
6.0400        -1160.230    -1168.860        8.630   490.9
6.0450        -1160.220    -1169.047        8.827   502.1
6.0500        -1160.233    -1169.199        8.965   510.0
6.0550        -1160.245    -1169.079        8.835   502.6
6.0600        -1160.245    -1168.942        8.698   494.8
6.0650        -1160.227    -1168.701        8.474   482.0
6.0700        -1160.190    -1168.427        8.237   468.6
6.0750        -1160.131    -1168.232        8.100   460.8
6.0800        -1160.066    -1168.277        8.211   467.1
6.0850        -1160.020    -1168.587        8.568   487.4
6.0900        -1160.025    -1169.230        9.206   523.7
6.0950        -1160.085    -1169.652        9.567   544.2
6.1000        -1160.162    -1169.658        9.496   540.2
6.1050        -1160.210    -1169.186        8.976   510.6
6.1100        -1160.205    -1168.808        8.603   489.4
6.1150        -1160.184    -1168.861        8.677   493.6
6.1200        -1160.180    -1169.129        8.949   509.1
6.1250        -1160.207    -1169.333        9.126   519.2
6.1300        -1160.239    -1169.300        9.061   515.4
6.1350        -1160.266    -1169.256        8.990   511.4
6.1400        -1160.281    -1169.109        8.828   502.2
6.1450        -1160.279    -1168.862        8.583   488.2
6.1500        -1160.248    -1168.514        8.266   470.2
6.1550        -1160.196    -1168.443        8.247   469.1
6.1600        -1160.158    -1168.711        8.553   486.5
6.1650        -1160.158    -1169.096        8.938   508.5
6.1700        -1160.185    -1169.267        9.082   516.6
6.1750        -1160.217    -1169.255        9.038   514.1
6.1800        -1160.238    -1169.077        8.839   502.8
6.1850        -1160.237    -1168.862        8.624   490.6
6.1900        -1160.219    -1168.713        8.493   483.1
6.1950        -1160.195    -1168.748        8.553   486.5
6.2000        -1160.184    -1168.893        8.709   495.4
6.2050        -1160.185    -1168.990        8.805   500.9
6.2100        -1160.191    -1168.944        8.754   498.0
6.2150        -1160.189    -1168.911        8.722   496.1
6.2200        -1160.185    -1168.845        8.660   492.6
6.2250        -1160.171    -1168.700        8.530   485.2
6.2300        -1160.144    -1168.536        8.392   477.4
6.2350        -1160.108    -1168.548        8.439   480.1
6.2400        -1160.089    -1168.807        8.718   495.9
6.2450        -1160.107    -1169.270        9.164   521.3
6.2500        -1160.154    -1169.327        9.174   521.8
6.2550        -1160.180    -1168.913        8.733   496.8
6.2600        -1160.156    -1168.450        8.294   471.8
6.2650        -1160.113    -1168.541        8.428   479.4
6.2700        -1160.097    -1168.855        8.758   498.2
6.2750        -1160.112    -1169.135        9.023   513.2
6.2800        -1160.145    -1169.272        9.126   519.1
6.2850        -1160.187    -1169.383        9.196   523.1
6.2900        -1160.222    -1169.147        8.925   507.7
6.2950        -1160.224    -1168.917        8.692   494.5
6.3000        -1160.204    -1168.821        8.617   490.2
6.3050        -1160.187    -1169.047        8.860   504.0
6.3100        -1160.207    -1169.436        9.229   525.0
6.3150        -1160.249    -1169.530        9.282   528.0
6.3200        -1160.283    -1169.281        8.998   511.8
6.3250        -1160.276    -1168.891        8.615   490.0
6.3300        -1160.253    -1168.866        8.613   490.0
6.3350        -1160.238    -1169.105        8.867   504.4
6.3400        -1160.262    -1169.433        9.171   521.7
6.3450        -1160.295    -1169.429        9.134   519.6
6.3500        -1160.334    -1169.526        9.192   522.9
6.3550        -1160.370    -1169.547        9.177   522.1
6.3600        -1160.401    -1169.340        8.939   508.5
6.3650        -1160.378    -1168.642        8.263   470.1
6.3700        -1160.300    -1168.177        7.877   448.1
6.3750        -1160.204    -1168.259        8.056   458.3
6.3800        -1160.149    -1168.715        8.566   487.3
6.3850        -1160.135    -1169.006        8.870   504.6
6.3900        -1160.137    -1168.998        8.861   504.0
6.3950        -1160.138    -1169.062        8.924   507.6
6.4000        -1160.154    -1169.260        9.106   518.0
6.4050        -1160.186    -1169.394        9.207   523.8
6.4100        -1160.212    -1169.112        8.900   506.3
6.4150        -1160.195    -1168.695        8.499   483.5
6.4200        -1160.155    -1168.678        8.523   484.8
6.4250        -1160.144    -1169.239        9.095   517.4
6.4300        -1160.197    -1169.818        9.621   547.3
6.4350        -1160.275    -1169.853        9.578   544.8
6.4400        -1160.333    -1169.513        9.180   522.2
6.4450        -1160.342    -1169.101        8.759   498.3
6.4500        -1160.327    -1168.898        8.571   487.6
6.4550        -1160.286    -1168.562        8.276   470.8
6.4600        -1160.232    -1168.399        8.167   464.6
6.4650        -1160.182    -1168.502        8.320   473.3
6.4700        -1160.145    -1168.689        8.544   486.0
6.4750        -1160.122    -1168.697        8.575   487.8
6.4800        -1160.105    -1168.685        8.580   488.1
6.4850        -1160.086    -1168.660        8.574   487.7
6.4900        -1160.072    -1168.788        8.715   495.8
6.4950        -1160.087    -1169.223        9.136   519.7
6.5000        -1160.139    -1169.513        9.374   533.2
6.5050        -1160.198    -1169.432        9.234   525.3
6.5100        -1160.231    -1169.124        8.894   505.9
6.5150        -1160.236    -1169.000        8.764   498.6
6.5200        -1160.241    -1169.079        8.838   502.7
6.5250        -1160.251    -1169.064        8.813   501.3
6.5300        -1160.247    -1168.773        8.526   485.0
6.5350        -1160.211    -1168.500        8.289   471.5
6.5400        -1160.169    -1168.604        8.435   479.8
6.5450        -1160.157    -1169.052        8.895   506.0
6.5500        -1160.188    -1169.372        9.185   522.5
6.5550        -1160.231    -1169.380        9.149   520.4
6.5600        -1160.260    -1169.156        8.896   506.0
6.5650        -1160.263    -1168.962        8.698   494.8
6.5700        -1160.252    -1168.871        8.620   490.3
6.5750        -1160.243    -1169.029        8.785   499.8
6.5800        -1160.250    -1169.071        8.821   501.8
6.5850        -1160.247    -1168.833        8.586   488.4
6.5900        -1160.216    -1168.546        8.330   473.9
6.5950        -1160.167    -1168.429        8.262   470.0
6.6000        -1160.117    -1168.417        8.300   472.1
6.6050        -1160.082    -1168.669        8.587   488.5
6.6100        -1160.081    -1169.059        8.977   510.7
6.6150        -1160.118    -1169.392        9.273   527.5
6.6200        -1160.166    -1169.364        9.198   523.2
6.6250        -1160.199    -1169.130        8.931   508.0
6.6300        -1160.203    -1168.787        8.584   488.3
6.6350        -1160.170    -1168.454        8.283   471.2
6.6400        -1160.114    -1168.239        8.125   462.2
6.6450        -1160.056    -1168.342        8.286   471.4
6.6500        -1160.022    -1168.586        8.564   487.2
6.6550        -1160.013    -1168.800        8.786   499.8
6.6600        -1160.020    -1168.908        8.888   505.6
6.6650        -1160.037    -1169.076        9.039   514.2
6.6700        -1160.071    -1169.286        9.215   524.2
6.6750        -1160.124    -1169.509        9.385   533.8
6.6800        -1160.182    -1169.511        9.329   530.7
6.6850        -1160.232    -1169.467        9.235   525.3
6.6900        -1160.271    -1169.372        9.101   517.7
6.6950        -1160.297    -1169.251        8.954   509.3
6.7000        -1160.307    -1169.086        8.778   499.4
6.7050        -1160.305    -1169.024        8.719   496.0
6.7100        -1160.302    -1169.059        8.757   498.1
6.7150        -1160.307    -1169.159        8.852   503.6
6.7200        -1160.319    -1169.195        8.876   504.9
6.7250        -1160.324    -1169.049        8.725   496.3
6.7300        -1160.301    -1168.663        8.363   475.7
6.7350        -1160.250    -1168.515        8.265   470.2
6.7400        -1160.203    -1168.727        8.524   484.9
6.7450        -1160.197    -1169.150        8.953   509.3
6.7500        -1160.218    -1169.224        9.006   512.3
6.7550        -1160.229    -1168.973        8.744   497.4
6.7600        -1160.206    -1168.655        8.449   480.6
6.7650        -1160.170    -1168.680        8.510   484.1
6.7700        -1160.149    -1168.931        8.781   499.5
6.7750        -1160.160    -1169.192        9.031   513.7
6.7800        -1160.183    -1169.187        9.004   512.2
6.7850        -1160.198    -1169.026        8.828   502.2
6.7900        -1160.188    -1168.738        8.550   486.4
6.7950        -1160.156    -1168.539        8.383   476.9
6.8000        -1160.115    -1168.546        8.431   479.6
6.8050        -1160.090    -1168.720        8.630   490.9
6.8100        -1160.073    -1168.686        8.613   489.9
6.8150        -1160.054    -1168.646        8.592   488.7
6.8200        -1160.039    -1168.766        8.728   496.5
6.8250        -1160.046    -1169.005        8.958   509.6
6.8300        -1160.068    -1168.975        8.907   506.7
6.8350        -1160.072    -1168.760        8.688   494.2
6.8400        -1160.063    -1168.751        8.689   494.3
6.8450        -1160.067    -1169.033        8.965   510.0
6.8500        -1160.098    -1169.184        9.086   516.9
6.8550        -1160.122    -1168.955        8.833   502.5
6.8600        -1160.113    -1168.557        8.444   480.4
6.8650        -1160.068    -1168.286        8.218   467.5
6.8700        -1160.011    -1168.220        8.209   466.9
6.8750        -1159.959    -1168.313        8.354   475.2
6.8800        -1159.919    -1168.420        8.501   483.6
6.8850        -1159.903    -1168.741        8.838   502.8
6.8900        -1159.921    -1169.114        9.193   522.9
6.8950        -1159.970    -1169.369        9.399   534.7
6.9000        -1160.029    -1169.472        9.444   537.2
6.9050        -1160.101    -1169.758        9.657   549.3
6.9100        -1160.196    -1170.065        9.869   561.4
6.9150        -1160.305    -1170.127        9.822   558.7
6.9200        -1160.390    -1169.807        9.417   535.7
6.9250        -1160.425    -1169.297        8.872   504.7
6.9300        -1160.410    -1168.867        8.457   481.1
6.9350        -1160.367    -1168.695        8.328   473.7
6.9400        -1160.331    -1168.871        8.540   485.8
6.9450        -1160.320    -1169.075        8.755   498.0
6.9500        -1160.319    -1169.050        8.730   496.6
6.9550        -1160.310    -1168.920        8.610   489.8
6.9600        -1160.298    -1169.001        8.704   495.1
6.9650        -1160.302    -1169.202        8.900   506.3
6.9700        -1160.320    -1169.301        8.981   510.9
6.9750        -1160.335    -1169.193        8.857   503.8
6.9800        -1160.336    -1169.070        8.734   496.8
6.9850        -1160.324    -1168.957        8.633   491.1
6.9900        -1160.305    -1168.892        8.587   488.5
6.9950        -1160.277    -1168.736        8.458   481.1
7.0000        -1160.235    -1168.537        8.301   472.2
7.0050        -1160.174    -1168.266        8.092   460.3
7.0100        -1160.093    -1167.981        7.888   448.7
7.0150        -1159.990    -1167.686        7.696   437.8
7.0200        -1159.880    -1167.701        7.821   444.9
7.0250        -1159.799    -1168.073        8.274   470.7
7.0300        -1159.773    -1168.627        8.854   503.7
7.0350        -1159.800    -1169.105        9.305   529.3
7.0400        -1159.870    -1169.583        9.712   552.5
7.0450        -1159.975    -1169.938        9.963   566.8
7.0500        -1160.096    -1170.045        9.949   566.0
7.0550        -1160.193    -1169.688        9.494   540.1
7.0600        -1160.242    -1169.312        9.070   515.9
7.0650        -1160.266    -1169.330        9.065   515.7
7.0700        -1160.304    -1169.603        9.298   528.9
7.0750        -1160.351    -1169.506        9.155   520.8
7.0800        -1160.369    -1169.125        8.757   498.1
7.0850        -1160.348    -1168.816        8.468   481.7
7.0900        -1160.316    -1168.833        8.517   484.5
7.0950        -1160.292    -1168.904        8.612   489.9
7.1000        -1160.279    -1168.939        8.660   492.6
7.1050        -1160.266    -1168.893        8.626   490.7
7.1100        -1160.254    -1168.935        8.681   493.8
7.1150        -1160.242    -1168.851        8.609   489.7
7.1200        -1160.222    -1168.781        8.559   486.9
7.1250        -1160.201    -1168.840        8.639   491.4
7.1300        -1160.201    -1169.107        8.905   506.6
7.1350        -1160.216    -1169.076        8.860   504.0
7.1400        -1160.212    -1168.798        8.586   488.4
7.1450        -1160.188    -1168.690        8.502   483.6
7.1500        -1160.172    -1168.929        8.757   498.2
7.1550        -1160.183    -1169.122        8.939   508.5
7.1600        -1160.201    -1169.096        8.895   506.0
7.1650        -1160.209    -1168.999        8.789   500.0
7.1700        -1160.216    -1169.118        8.902   506.4
7.1750        -1160.238    -1169.291        9.053   515.0
7.1800        -1160.267    -1169.275        9.008   512.4
7.1850        -1160.280    -1168.978        8.697   494.7
7.1900        -1160.260    -1168.709        8.449   480.6
7.1950        -1160.227    -1168.678        8.451   480.7
7.2000        -1160.208    -1168.938        8.730   496.6
7.2050        -1160.214    -1169.069        8.855   503.7
7.2100        -1160.221    -1168.997        8.775   499.2
7.2150        -1160.219    -1168.944        8.724   496.3
7.2200        -1160.221    -1169.088        8.867   504.4
7.2250        -1160.228    -1168.977        8.750   497.7
7.2300        -1160.209    -1168.596        8.387   477.1
7.2350        -1160.155    -1168.326        8.171   464.8
7.2400        -1160.106    -1168.558        8.453   480.8
7.2450        -1160.087    -1168.833        8.746   497.5
7.2500        -1160.090    -1168.902        8.811   501.2
7.2550        -1160.080    -1168.647        8.567   487.3
7.2600        -1160.055    -1168.588        8.533   485.4
7.2650        -1160.041    -1168.814        8.772   499.0
7.2700        -1160.052    -1168.969        8.917   507.2
7.2750        -1160.057    -1168.718        8.661   492.7
7.2800        -1160.033    -1168.415        8.382   476.8
7.2850        -1159.987    -1168.290        8.304   472.3
7.2900        -1159.950    -1168.524        8.575   487.8
7.2950        -1159.944    -1168.814        8.869   504.5
7.3000        -1159.967    -1169.066        9.099   517.6
7.3050        -1160.006    -1169.207        9.201   523.4
7.3100        -1160.051    -1169.207        9.156   520.8
7.3150        -1160.077    -1168.967        8.890   505.7
7.3200        -1160.086    -1168.976        8.890   505.7
7.3250        -1160.111    -1169.282        9.171   521.7
7.3300        -1160.167    -1169.613        9.446   537.3
7.3350        -1160.235    -1169.642        9.407   535.1
7.3400        -1160.296    -1169.619        9.322   530.3
7.3450        -1160.346    -1169.501        9.154   520.8
7.3500        -1160.375    -1169.284        8.909   506.8
7.3550        -1160.375    -1168.984        8.608   489.7
7.3600        -1160.349    -1168.758        8.409   478.3
7.3650        -1160.304    -1168.579        8.275   470.7
7.3700        -1160.249    -1168.461        8.212   467.2
7.3750        -1160.183    -1168.342        8.159   464.1
7.3800        -1160.125    -1168.425        8.300   472.2
7.3850        -1160.083    -1168.623        8.539   485.8
7.3900        -1160.071    -1168.878        8.807   501.0
7.3950        -1160.078    -1169.056        8.978   510.7
7.4000        -1160.105    -1169.219        9.113   518.4
7.4050        -1160.132    -1169.102        8.970   510.3
7.4100        -1160.138    -1168.816        8.678   493.6
7.4150        -1160.116    -1168.614        8.498   483.4
7.4200        -1160.094    -1168.756        8.662   492.8
7.4250        -1160.094    -1169.024        8.930   508.0
7.4300        -1160.120    -1169.201        9.082   516.6
7.4350        -1160.140    -1168.982        8.842   503.0
7.4400        -1160.130    -1168.652        8.523   484.8
7.4450        -1160.094    -1168.551        8.458   481.1
7.4500        -1160.068    -1168.733        8.665   492.9
7.4550        -1160.059    -1168.880        8.821   501.8
7.4600        -1160.061    -1168.929        8.867   504.4
7.4650        -1160.070    -1169.013        8.943   508.7
7.4700        -1160.084    -1169.015        8.932   508.1
7.4750        -1160.096    -1168.980        8.884   505.4
7.4800        -1160.100    -1168.920        8.820   501.7
7.4850        -1160.108    -1169.030        8.922   507.5
7.4900        -1160.131    -1169.243        9.112   518.4
7.4950        -1160.175    -1169.481        9.306   529.4
7.5000        -1160.230    -1169.523        9.293   528.6
7.5050        -1160.276    -1169.394        9.119   518.7
7.5100        -1160.298    -1169.095        8.798   500.5
7.5150        -1160.286    -1168.772        8.486   482.8
7.5200        -1160.245    -1168.533        8.288   471.5
7.5250        -1160.198    -1168.586        8.388   477.1
7.5300        -1160.173    -1168.872        8.699   494.8
7.5350        -1160.182    -1169.209        9.027   513.5
7.5400        -1160.216    -1169.340        9.124   519.0
7.5450        -1160.245    -1169.163        8.918   507.3
7.5500        -1160.241    -1168.666        8.425   479.3
7.5550        -1160.186    -1168.169        7.984   454.2
7.5600        -1160.103    -1168.080        7.977   453.8
7.5650        -1160.042    -1168.484        8.442   480.2
7.5700        -1160.034    -1168.994        8.960   509.7
7.5750        -1160.070    -1169.308        9.238   525.5
7.5800        -1160.112    -1169.231        9.119   518.7
7.5850        -1160.137    -1169.063        8.926   507.7
7.5900        -1160.146    -1169.032        8.885   505.4
7.5950        -1160.161    -1169.117        8.955   509.4
7.6000        -1160.173    -1168.987        8.814   501.4
7.6050        -1160.173    -1168.904        8.730   496.6
7.6100        -1160.172    -1168.914        8.742   497.3
7.6150        -1160.167    -1168.835        8.668   493.1
7.6200        -1160.142    -1168.558        8.415   478.7
7.6250        -1160.103    -1168.545        8.442   480.2
7.6300        -1160.081    -1168.851        8.770   498.9
7.6350        -1160.088    -1169.070        8.982   510.9
7.6400        -1160.103    -1168.864        8.761   498.4
7.6450        -1160.081    -1168.373        8.292   471.7
7.6500        -1160.015    -1167.954        7.939   451.6
7.6550        -1159.927    -1167.857        7.930   451.1
7.6600        -1159.863    -1168.326        8.463   481.4
7.6650        -1159.865    -1169.040        9.175   521.9
7.6700        -1159.928    -1169.557        9.630   547.8
7.6750        -1160.014    -1169.653        9.639   548.3
7.6800        -1160.089    -1169.499        9.410   535.3
7.6850        -1160.134    -1169.210        9.076   516.3
7.6900        -1160.152    -1169.082        8.931   508.0
7.6950        -1160.167    -1169.188        9.021   513.2
7.7000        -1160.200    -1169.468        9.269   527.2
7.7050        -1160.253    -1169.638        9.385   533.9
7.7100        -1160.310    -1169.640        9.330   530.8
7.7150        -1160.352    -1169.442        9.091   517.1
7.7200        -1160.366    -1169.162        8.796   500.4
7.7250        -1160.351    -1168.886        8.535   485.5
7.7300        -1160.316    -1168.720        8.405   478.1
7.7350        -1160.274    -1168.669        8.395   477.5
7.7400        -1160.236    -1168.688        8.452   480.8
7.7450        -1160.199    -1168.640        8.441   480.1
7.7500        -1160.163    -1168.658        8.495   483.3
7.7550        -1160.139    -1168.806        8.668   493.1
7.7600        -1160.140    -1169.200        9.060   515.4
7.7650        -1160.184    -1169.612        9.428   536.3
7.7700        -1160.250    -1169.712        9.463   538.3
7.7750        -1160.305    -1169.472        9.168   521.5
7.7800        -1160.320    -1169.052        8.733   496.7
7.7850        -1160.302    -1168.866        8.564   487.2
7.7900        -1160.280    -1168.949        8.668   493.1
7.7950        -1160.280    -1169.204        8.924   507.7
7.8000        -1160.302    -1169.444        9.142   520.0
7.8050        -1160.346    -1169.598        9.252   526.3
7.8100        -1160.383    -1169.420        9.037   514.1
7.8150        -1160.388    -1168.978        8.590   488.7
7.8200        -1160.341    -1168.432        8.091   460.3
7.8250        -1160.253    -1168.034        7.781   442.6
7.8300        -1160.153    -1168.089        7.936   451.5
7.8350        -1160.088    -1168.558        8.470   481.8
7.8400        -1160.080    -1169.041        8.961   509.8
7.8450        -1160.104    -1169.123        9.020   513.1
7.8500        -1160.117    -1168.884        8.767   498.7
7.8550        -1160.096    -1168.470        8.374   476.4
7.8600        -1160.044    -1168.174        8.130   462.5
7.8650        -1159.980    -1168.154        8.174   465.0
7.8700        -1159.938    -1168.587        8.648   492.0
7.8750        -1159.955    -1169.224        9.270   527.3
7.8800        -1160.027    -1169.699        9.672   550.2
7.8850        -1160.114    -1169.663        9.549   543.2
7.8900        -1160.175    -1169.373        9.198   523.2
7.8950        -1160.199    -1169.062        8.863   504.2
7.9000        -1160.203    -1169.015        8.812   501.3
7.9050        -1160.203    -1168.978        8.775   499.1
7.9100        -1160.204    -1169.022        8.818   501.6
7.9150        -1160.210    -1169.116        8.907   506.7
7.9200        -1160.225    -1169.151        8.926   507.8
7.9250        -1160.223    -1168.866        8.643   491.7
7.9300        -1160.196    -1168.655        8.459   481.2
7.9350        -1160.166    -1168.815        8.649   492.0
7.9400        -1160.168    -1169.182        9.013   512.7
7.9450        -1160.198    -1169.405        9.206   523.7
7.9500        -1160.236    -1169.379        9.143   520.1
7.9550        -1160.266    -1169.394        9.128   519.2
7.9600        -1160.304    -1169.541        9.237   525.4
7.9650        -1160.341    -1169.423        9.082   516.6
7.9700        -1160.356    -1169.080        8.724   496.3
7.9750        -1160.332    -1168.768        8.436   479.9
7.9800        -1160.295    -1168.783        8.487   482.8
7.9850        -1160.269    -1168.934        8.664   492.9
7.9900        -1160.257    -1168.896        8.640   491.5
7.9950        -1160.229    -1168.665        8.437   479.9
8.0000        -1160.186    -1168.563        8.377   476.5
8.0050        -1160.151    -1168.788        8.637   491.3
8.0100        -1160.146    -1169.022        8.876   504.9
8.0150        -1160.155    -1169.061        8.906   506.6
8.0200        -1160.167    -1169.140        8.973   510.5
8.0250        -1160.185    -1169.211        9.026   513.4
8.0300        -1160.202    -1169.066        8.865   504.3
8.0350        -1160.196    -1168.839        8.643   491.7
8.0400        -1160.170    -1168.609        8.439   480.0
8.0450        -1160.130    -1168.516        8.385   477.0
8.0500        -1160.084    -1168.413        8.329   473.8
8.0550        -1160.043    -1168.504        8.462   481.3
8.0600        -1160.031    -1168.939        8.908   506.7
8.0650        -1160.070    -1169.521        9.450   537.6
8.0700        -1160.136    -1169.484        9.348   531.8
8.0750        -1160.175    -1169.089        8.914   507.1
8.0800        -1160.171    -1168.801        8.630   490.9
8.0850        -1160.161    -1168.930        8.770   498.9
8.0900        -1160.163    -1168.993        8.830   502.3
8.0950        -1160.171    -1169.035        8.864   504.2
8.1000        -1160.179    -1169.036        8.857   503.8
8.1050        -1160.194    -1169.152        8.958   509.6
8.1100        -1160.211    -1169.068        8.857   503.8
8.1150        -1160.209    -1168.830        8.621   490.4
8.1200        -1160.183    -1168.687        8.504   483.7
8.1250        -1160.158    -1168.793        8.635   491.2
8.1300        -1160.146    -1168.933        8.787   499.8
8.1350        -1160.151    -1169.080        8.929   507.9
8.1400        -1160.171    -1169.322        9.151   520.6
8.1450        -1160.214    -1169.558        9.344   531.5
8.1500        -1160.273    -1169.702        9.428   536.3
8.1550        -1160.331    -1169.602        9.271   527.4
8.1600        -1160.367    -1169.367        9.000   512.0
8.1650        -1160.379    -1169.227        8.848   503.3
8.1700        -1160.388    -1169.288        8.900   506.3
8.1750        -1160.398    -1169.234        8.836   502.6
8.1800        -1160.397    -1169.103        8.707   495.3
8.1850        -1160.383    -1168.963        8.581   488.1
8.1900        -1160.361    -1168.924        8.563   487.1
8.1950        -1160.333    -1168.769        8.436   479.9
8.2000        -1160.292    -1168.596        8.304   472.4
8.2050        -1160.244    -1168.570        8.325   473.6
8.2100        -1160.208    -1168.752        8.543   486.0
8.2150        -1160.188    -1168.771        8.583   488.2
8.2200        -1160.168    -1168.711        8.543   486.0
8.2250        -1160.149    -1168.787        8.638   491.4
8.2300        -1160.143    -1168.935        8.792   500.1
8.2350        -1160.144    -1168.871        8.726   496.4
8.2400        -1160.133    -1168.705        8.572   487.6
8.2450        -1160.105    -1168.540        8.434   479.8
8.2500        -1160.069    -1168.477        8.408   478.3
8.2550        -1160.032    -1168.426        8.393   477.5
8.2600        -1159.999    -1168.523        8.524   484.9
8.2650        -1159.985    -1168.758        8.774   499.1
8.2700        -1159.999    -1169.077        9.078   516.4
8.2750        -1160.037    -1169.260        9.223   524.7
8.2800        -1160.079    -1169.209        9.130   519.4
8.2850        -1160.098    -1168.866        8.768   498.8
8.2900        -1160.082    -1168.615        8.532   485.4
8.2950        -1160.056    -1168.657        8.601   489.3
8.3000        -1160.053    -1169.042        8.988   511.3
8.3050        -1160.087    -1169.353        9.265   527.1
8.3100        -1160.131    -1169.271        9.139   519.9
8.3150        -1160.150    -1168.988        8.837   502.7
8.3200        -1160.149    -1168.957        8.807   501.0
8.3250        -1160.158    -1169.138        8.980   510.8
8.3300        -1160.178    -1169.175        8.997   511.8
8.3350        -1160.195    -1169.075        8.880   505.2
8.3400        -1160.198    -1168.971        8.773   499.0
8.3450        -1160.198    -1168.993        8.795   500.3
8.3500        -1160.200    -1168.984        8.784   499.7
8.3550        -1160.200    -1168.969        8.769   498.8
8.3600        -1160.198    -1168.964        8.765   498.6
